START DATE,START DATE2,START TIME,END_DATE*,END DATE,END TIME,TIME DIFFERENCE,CATEGORY*,START*,STOP*,MILES*,HOUR DIFFERENCE,PURPOSE*,SPEED,,,,,,,,
23-07-2016,23-07-2016,8:17:00 PM,23-07-2016,23-07-2016,8:33:00 PM,00:16,Business,Cary,Durham,10.4,0.27,Meeting,39,,,,,,,,
23-07-2016,23-07-2016,11:18:00 PM,23-07-2016,23-07-2016,11:43:00 PM,00:25,Business,Durham,Cary,9.9,0.42,Meeting,23.76,,,,,,,,
25-07-2016,25-07-2016,10:35:00 AM,25-07-2016,25-07-2016,10:41:00 AM,00:06,Business,Whitebridge,Parkway,1.5,0.1,,15,,,,,,,,
25-07-2016,25-07-2016,10:47:00 AM,25-07-2016,25-07-2016,10:58:00 AM,00:11,Business,Cary,Morrisville,4.9,0.18,,26.72727273,,,,,,,,
25-07-2016,25-07-2016,11:04:00 AM,25-07-2016,25-07-2016,11:33:00 AM,00:29,Business,Morrisville,Cary,7.9,0.48,,16.34482759,,,,,,,,
25-07-2016,25-07-2016,11:37:00 AM,25-07-2016,25-07-2016,11:44:00 AM,00:07,Business,Parkway,Whitebridge,1.7,0.12,,14.57142857,,,,,,,,
26-07-2016,26-07-2016,3:43:00 PM,26-07-2016,26-07-2016,3:49:00 PM,00:06,Business,Whitebridge,Westpark Place,2.2,0.1,,22,,,,,,,,
26-07-2016,26-07-2016,5:14:00 PM,26-07-2016,26-07-2016,5:24:00 PM,00:10,Business,Westpark Place,Whitebridge,2.1,0.17,,12.6,,,,,,,,
26-07-2016,26-07-2016,8:52:00 PM,26-07-2016,26-07-2016,9:00:00 PM,00:08,Business,Cary,Morrisville,2.5,0.13,Meal/Entertain,18.75,,,,,,,,
26-07-2016,26-07-2016,10:31:00 PM,26-07-2016,26-07-2016,10:39:00 PM,00:08,Business,Morrisville,Cary,2.5,0.13,Meal/Entertain,18.75,,,,,,,,
27-07-2016,27-07-2016,7:08:00 PM,27-07-2016,27-07-2016,7:20:00 PM,00:12,Business,Cary,Morrisville,2.8,0.2,,14,,,,,,,,
27-07-2016,27-07-2016,9:34:00 PM,27-07-2016,27-07-2016,9:57:00 PM,00:23,Business,Morrisville,Raleigh,14.7,0.38,,38.34782609,,,,,,,,
27-07-2016,27-07-2016,10:00:00 PM,27-07-2016,27-07-2016,10:26:00 PM,00:26,Business,Raleigh,Morrisville,14.6,0.43,,33.69230769,,,,,,,,
28-07-2016,28-07-2016,12:04:00 AM,28-07-2016,28-07-2016,12:09:00 AM,00:05,Business,Morrisville,Cary,2.3,0.08,,27.6,,,,,,,,
29-07-2016,29-07-2016,3:45:00 PM,29-07-2016,29-07-2016,3:47:00 PM,00:02,Business,Whitebridge,Westpark Place,2.2,0.03,,66,,,,,,,,
29-07-2016,29-07-2016,5:27:00 PM,29-07-2016,29-07-2016,5:45:00 PM,00:18,Business,Westpark Place,Whitebridge,2.2,0.3,Meal/Entertain,7.333333333,,,,,,,,
30-07-2016,30-07-2016,5:02:00 PM,30-07-2016,30-07-2016,5:27:00 PM,00:25,Business,Cary,Durham,14,0.42,,33.6,,,,,,,,
30-07-2016,30-07-2016,9:16:00 PM,30-07-2016,30-07-2016,9:41:00 PM,00:25,Business,Durham,Cary,13.3,0.42,,31.92,,,,,,,,
31-07-2016,31-07-2016,5:30:00 PM,31-07-2016,31-07-2016,5:37:00 PM,00:07,Business,Westpark Place,Whitebridge,1.8,0.12,,15.42857143,,,,,,,,
08-01-2016 12:47,08-01-2016,12:47:00 PM,08-01-2016 13:04,08-01-2016,1:04:00 PM,00:17,Business,Whitebridge,Arlington Park at Amberly,6.2,0.28,,21.88235294,,,,,,,,
08-01-2016 13:08,08-01-2016,1:08:00 PM,08-01-2016 13:19,08-01-2016,1:19:00 PM,00:11,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,0.18,,7.090909091,,,,,,,,
08-01-2016 13:28,08-01-2016,1:28:00 PM,08-01-2016 13:46,08-01-2016,1:46:00 PM,00:18,Business,Lexington Park at Amberly,Westpark Place,1.9,0.3,,6.333333333,,,,,,,,
08-01-2016 13:52,08-01-2016,1:52:00 PM,08-01-2016 14:14,08-01-2016,2:14:00 PM,00:22,Business,Cary,Apex,6.9,0.37,,18.81818182,,,,,,,,
08-01-2016 15:40,08-01-2016,3:40:00 PM,08-01-2016 15:47,08-01-2016,3:47:00 PM,00:07,Business,Apex,Cary,4.6,0.12,,39.42857143,,,,,,,,
08-01-2016 16:18,08-01-2016,4:18:00 PM,08-01-2016 16:25,08-01-2016,4:25:00 PM,00:07,Business,Whitebridge,Edgehill Farms,2.8,0.12,,24,,,,,,,,
08-01-2016 16:29,08-01-2016,4:29:00 PM,08-01-2016 16:59,08-01-2016,4:59:00 PM,00:30,Business,Cary,Morrisville,9.1,0.5,,18.2,,,,,,,,
08-01-2016 17:23,08-01-2016,5:23:00 PM,08-01-2016 17:55,08-01-2016,5:55:00 PM,00:32,Business,Morrisville,Cary,8.1,0.53,,15.1875,,,,,,,,
08-02-2016 08:11,08-02-2016,8:11:00 AM,08-02-2016 08:32,08-02-2016,8:32:00 AM,00:21,Business,Cary,Morrisville,8.4,0.35,Meeting,24,,,,,,,,
08-02-2016 11:51,08-02-2016,11:51:00 AM,08-02-2016 12:15,08-02-2016,12:15:00 PM,00:24,Business,Arlington,Washington,4.9,0.4,,12.25,,,,,,,,
08-02-2016 19:15,08-02-2016,7:15:00 PM,08-02-2016 19:23,08-02-2016,7:23:00 PM,00:08,Business,Kalorama Triangle,K Street,1,0.13,,7.5,,,,,,,,
08-02-2016 21:23,08-02-2016,9:23:00 PM,08-02-2016 21:29,08-02-2016,9:29:00 PM,00:06,Business,K Street,Kalorama Triangle,1,0.1,,10,,,,,,,,
08-03-2016 12:46,08-03-2016,12:46:00 PM,08-03-2016 13:00,08-03-2016,1:00:00 PM,00:14,Business,West End,Northwest Rectangle,2,0.23,,8.571428571,,,,,,,,
08-03-2016 14:59,08-03-2016,2:59:00 PM,08-03-2016 15:03,08-03-2016,3:03:00 PM,00:04,Business,K Street,Kalorama Triangle,1.1,0.07,,16.5,,,,,,,,
08-03-2016 16:00,08-03-2016,4:00:00 PM,08-03-2016 16:04,08-03-2016,4:04:00 PM,00:04,Business,Kalorama Triangle,Downtown,1.5,0.07,,22.5,,,,,,,,
08-05-2016 17:23,08-05-2016,5:23:00 PM,08-05-2016 17:30,08-05-2016,5:30:00 PM,00:07,Business,Connecticut Avenue,Kalorama Triangle,1.3,0.12,,11.14285714,,,,,,,,
08-05-2016 18:17,08-05-2016,6:17:00 PM,08-05-2016 18:21,08-05-2016,6:21:00 PM,00:04,Business,Kalorama Triangle,Columbia Heights,1.8,0.07,,27,,,,,,,,
08-05-2016 19:17,08-05-2016,7:17:00 PM,08-05-2016 19:27,08-05-2016,7:27:00 PM,00:10,Business,Columbia Heights,Kalorama Triangle,1.5,0.17,,9,,,,,,,,
08-06-2016 06:40,08-06-2016,6:40:00 AM,08-06-2016 06:58,08-06-2016,6:58:00 AM,00:18,Business,Washington,Arlington,6.6,0.3,,22,,,,,,,,
08-06-2016 09:31,08-06-2016,9:31:00 AM,08-06-2016 09:53,08-06-2016,9:53:00 AM,00:22,Business,Morrisville,Cary,8,0.37,,21.81818182,,,,,,,,
08-07-2016 17:14,08-07-2016,5:14:00 PM,08-07-2016 17:23,08-07-2016,5:23:00 PM,00:09,Business,Whitebridge,Edgehill Farms,2.7,0.15,,18,,,,,,,,
08-07-2016 17:28,08-07-2016,5:28:00 PM,08-07-2016 17:43,08-07-2016,5:43:00 PM,00:15,Business,Edgehill Farms,Whitebridge,2.7,0.25,Customer Visit,10.8,,,,,,,,
08-07-2016 18:17,08-07-2016,6:17:00 PM,08-07-2016 18:23,08-07-2016,6:23:00 PM,00:06,Business,Cary,Morrisville,2.5,0.1,,25,,,,,,,,
08-07-2016 20:15,08-07-2016,8:15:00 PM,08-07-2016 20:23,08-07-2016,8:23:00 PM,00:08,Business,Morrisville,Cary,2.5,0.13,Meal/Entertain,18.75,,,,,,,,
08-08-2016 16:17,08-08-2016,4:17:00 PM,08-08-2016 16:31,08-08-2016,4:31:00 PM,00:14,Business,Whitebridge,Farmington Woods,5.2,0.23,,22.28571429,,,,,,,,
08-08-2016 16:37,08-08-2016,4:37:00 PM,08-08-2016 16:50,08-08-2016,4:50:00 PM,00:13,Business,Farmington Woods,Edgehill Farms,4,0.22,,18.46153846,,,,,,,,
08-08-2016 17:02,08-08-2016,5:02:00 PM,08-08-2016 17:13,08-08-2016,5:13:00 PM,00:11,Business,Edgehill Farms,Whitebridge,2.7,0.18,Customer Visit,14.72727273,,,,,,,,
08-08-2016 21:50,08-08-2016,9:50:00 PM,08-08-2016 22:15,08-08-2016,10:15:00 PM,00:25,Business,Cary,Morrisville,4.8,0.42,,11.52,,,,,,,,
08-08-2016 23:28,08-08-2016,11:28:00 PM,08-08-2016 23:37,08-08-2016,11:37:00 PM,00:09,Business,Morrisville,Cary,3.2,0.15,Customer Visit,21.33333333,,,,,,,,
08-09-2016 14:20,08-09-2016,2:20:00 PM,08-09-2016 14:38,08-09-2016,2:38:00 PM,00:18,Business,Whitebridge,Waverly Place,6.9,0.3,,23,,,,,,,,
08-09-2016 15:15,08-09-2016,3:15:00 PM,08-09-2016 15:36,08-09-2016,3:36:00 PM,00:21,Business,Cary,Raleigh,14.9,0.35,,42.57142857,,,,,,,,
08-09-2016 16:04,08-09-2016,4:04:00 PM,08-09-2016 16:37,08-09-2016,4:37:00 PM,00:33,Business,Raleigh,Cary,17.4,0.55,,31.63636364,,,,,,,,
08-10-2016 16:56,08-10-2016,4:56:00 PM,08-10-2016 17:24,08-10-2016,5:24:00 PM,00:28,Business,Cary,Durham,12.9,0.47,,27.64285714,,,,,,,,
08-10-2016 17:53,08-10-2016,5:53:00 PM,08-10-2016 18:28,08-10-2016,6:28:00 PM,00:35,Business,Durham,Apex,15.3,0.58,,26.22857143,,,,,,,,
08-10-2016 18:49,08-10-2016,6:49:00 PM,08-10-2016 18:50,08-10-2016,6:50:00 PM,00:01,Business,Apex,Apex,1,0.02,,60,,,,,,,,
08-10-2016 19:47,08-10-2016,7:47:00 PM,08-10-2016 20:02,08-10-2016,8:02:00 PM,00:15,Business,Apex,Cary,6,0.25,,24,,,,,,,,
08-11-2016 12:53,08-11-2016,12:53:00 PM,08-11-2016 13:00,08-11-2016,1:00:00 PM,00:07,Business,Whitebridge,Heritage Pines,2.2,0.12,,18.85714286,,,,,,,,
08-11-2016 13:14,08-11-2016,1:14:00 PM,08-11-2016 13:28,08-11-2016,1:28:00 PM,00:14,Business,Heritage Pines,Edgehill Farms,4.4,0.23,,18.85714286,,,,,,,,
08-11-2016 13:32,08-11-2016,1:32:00 PM,08-11-2016 13:42,08-11-2016,1:42:00 PM,00:10,Business,Edgehill Farms,Whitebridge,2.8,0.17,,16.8,,,,,,,,
08-11-2016 18:37,08-11-2016,6:37:00 PM,08-11-2016 19:29,08-11-2016,7:29:00 PM,00:52,Business,Cary,Wake Forest,31.7,0.87,,36.57692308,,,,,,,,
08-11-2016 20:59,08-11-2016,8:59:00 PM,08-11-2016 21:44,08-11-2016,9:44:00 PM,00:45,Business,Wake Forest,Cary,31.9,0.75,,42.53333333,,,,,,,,
08-12-2016 18:49,08-12-2016,6:49:00 PM,08-12-2016 18:52,08-12-2016,6:52:00 PM,00:03,Business,Whitebridge,Westpark Place,1.9,0.05,,38,,,,,,,,
08-12-2016 18:56,08-12-2016,6:56:00 PM,08-12-2016 19:05,08-12-2016,7:05:00 PM,00:09,Business,Westpark Place,Whitebridge,1.8,0.15,,12,,,,,,,,
13-08-2016,13-08-2016,3:35:00 PM,13-08-2016,13-08-2016,3:58:00 PM,00:23,Business,Cary,Morrisville,8.4,0.38,Meeting,21.91304348,,,,,,,,
15-08-2016,15-08-2016,9:05:00 AM,15-08-2016,15-08-2016,9:52:00 AM,00:47,Business,R?walpindi,Unknown Location,15.6,0.78,,19.91489362,,,,,,,,
15-08-2016,15-08-2016,3:20:00 PM,15-08-2016,15-08-2016,3:47:00 PM,00:27,Business,Unknown Location,Unknown Location,14.1,0.45,,31.33333333,,,,,,,,
15-08-2016,15-08-2016,4:52:00 PM,15-08-2016,15-08-2016,5:30:00 PM,00:38,Business,Unknown Location,Unknown Location,15.7,0.63,,24.78947368,,,,,,,,
15-08-2016,15-08-2016,7:08:00 PM,15-08-2016,15-08-2016,8:30:00 PM,01:22,Business,Unknown Location,Unknown Location,25.9,1.37,Temporary Site,18.95121951,,,,,,,,
16-08-2016,16-08-2016,7:58:00 AM,16-08-2016,16-08-2016,8:11:00 AM,00:13,Business,Unknown Location,Unknown Location,7.9,0.22,,36.46153846,,,,,,,,
16-08-2016,16-08-2016,8:16:00 AM,16-08-2016,16-08-2016,8:23:00 AM,00:07,Business,Unknown Location,Unknown Location,2.7,0.12,,23.14285714,,,,,,,,
16-08-2016,16-08-2016,8:46:00 AM,16-08-2016,16-08-2016,8:53:00 AM,00:07,Business,Unknown Location,Unknown Location,5.5,0.12,,47.14285714,,,,,,,,
16-08-2016,16-08-2016,10:06:00 AM,16-08-2016,16-08-2016,10:27:00 AM,00:21,Business,Unknown Location,Islamabad,5.7,0.35,,16.28571429,,,,,,,,
16-08-2016,16-08-2016,10:31:00 AM,16-08-2016,16-08-2016,10:38:00 AM,00:07,Business,Islamabad,Islamabad,1.2,0.12,,10.28571429,,,,,,,,
16-08-2016,16-08-2016,11:47:00 AM,16-08-2016,16-08-2016,12:03:00 PM,00:16,Business,Islamabad,Unknown Location,5.7,0.27,Temporary Site,21.375,,,,,,,,
16-08-2016,16-08-2016,3:13:00 PM,16-08-2016,16-08-2016,3:36:00 PM,00:23,Business,Unknown Location,Unknown Location,16.2,0.38,,42.26086957,,,,,,,,
17-08-2016,17-08-2016,10:17:00 AM,17-08-2016,17-08-2016,10:41:00 AM,00:24,Business,Unknown Location,Unknown Location,2.6,0.4,,6.5,,,,,,,,
17-08-2016,17-08-2016,10:57:00 AM,17-08-2016,17-08-2016,11:20:00 AM,00:23,Business,Unknown Location,Unknown Location,12.1,0.38,,31.56521739,,,,,,,,
17-08-2016,17-08-2016,2:45:00 PM,17-08-2016,17-08-2016,2:50:00 PM,00:05,Business,Unknown Location,R?walpindi,1.4,0.08,,16.8,,,,,,,,
17-08-2016,17-08-2016,3:32:00 PM,17-08-2016,17-08-2016,3:47:00 PM,00:15,Business,R?walpindi,Islamabad,6.4,0.25,,25.6,,,,,,,,
17-08-2016,17-08-2016,4:29:00 PM,17-08-2016,17-08-2016,4:50:00 PM,00:21,Business,Islamabad,Unknown Location,7.3,0.35,,20.85714286,,,,,,,,
17-08-2016,17-08-2016,4:54:00 PM,17-08-2016,17-08-2016,5:00:00 PM,00:06,Business,Unknown Location,Unknown Location,5.3,0.1,,53,,,,,,,,
17-08-2016,17-08-2016,5:05:00 PM,17-08-2016,17-08-2016,5:34:00 PM,00:29,Business,Unknown Location,Unknown Location,5.5,0.48,,11.37931034,,,,,,,,
17-08-2016,17-08-2016,6:38:00 PM,17-08-2016,17-08-2016,6:57:00 PM,00:19,Business,Unknown Location,Unknown Location,7.7,0.32,Temporary Site,24.31578947,,,,,,,,
18-08-2016,18-08-2016,6:40:00 PM,18-08-2016,18-08-2016,7:07:00 PM,00:27,Business,Unknown Location,Unknown Location,7.6,0.45,Temporary Site,16.88888889,,,,,,,,
19-08-2016,19-08-2016,8:24:00 AM,19-08-2016,19-08-2016,8:45:00 AM,00:21,Business,Unknown Location,Noorpur Shahan,7.6,0.35,,21.71428571,,,,,,,,
19-08-2016,19-08-2016,8:54:00 AM,19-08-2016,19-08-2016,9:07:00 AM,00:13,Business,Noorpur Shahan,Islamabad,3.3,0.22,,15.23076923,,,,,,,,
19-08-2016,19-08-2016,9:27:00 AM,19-08-2016,19-08-2016,9:47:00 AM,00:20,Business,Islamabad,R?walpindi,6.5,0.33,,19.5,,,,,,,,
19-08-2016,19-08-2016,10:57:00 AM,19-08-2016,19-08-2016,11:06:00 AM,00:09,Business,R?walpindi,Unknown Location,2,0.15,,13.33333333,,,,,,,,
19-08-2016,19-08-2016,12:07:00 PM,19-08-2016,19-08-2016,12:24:00 PM,00:17,Business,Unknown Location,Islamabad,5.7,0.28,,20.11764706,,,,,,,,
19-08-2016,19-08-2016,3:51:00 PM,19-08-2016,19-08-2016,4:06:00 PM,00:15,Business,Islamabad,Islamabad,3.2,0.25,,12.8,,,,,,,,
19-08-2016,19-08-2016,5:12:00 PM,19-08-2016,19-08-2016,5:52:00 PM,00:40,Business,Islamabad,Unknown Location,12.5,0.67,,18.75,,,,,,,,
21-08-2016,21-08-2016,10:00:00 AM,21-08-2016,21-08-2016,10:29:00 AM,00:29,Business,Unknown Location,Unknown Location,7.6,0.48,Airport/Travel,15.72413793,,,,,,,,
21-08-2016,21-08-2016,2:05:00 PM,21-08-2016,21-08-2016,2:34:00 PM,00:29,Business,Unknown Location,Unknown Location,7.7,0.48,,15.93103448,,,,,,,,
21-08-2016,21-08-2016,4:30:00 PM,21-08-2016,21-08-2016,5:02:00 PM,00:32,Business,Unknown Location,Islamabad,12.2,0.53,,22.875,,,,,,,,
21-08-2016,21-08-2016,6:10:00 PM,21-08-2016,21-08-2016,6:17:00 PM,00:07,Business,Islamabad,Islamabad,1.4,0.12,,12,,,,,,,,
21-08-2016,21-08-2016,6:48:00 PM,21-08-2016,21-08-2016,7:24:00 PM,00:36,Business,Islamabad,Unknown Location,20.2,0.6,,33.66666667,,,,,,,,
22-08-2016,22-08-2016,10:00:00 AM,22-08-2016,22-08-2016,10:44:00 AM,00:44,Business,Unknown Location,Islamabad,9.8,0.73,,13.36363636,,,,,,,,
22-08-2016,22-08-2016,11:07:00 AM,22-08-2016,22-08-2016,11:23:00 AM,00:16,Business,Islamabad,Unknown Location,6.3,0.27,,23.625,,,,,,,,
22-08-2016,22-08-2016,12:36:00 PM,22-08-2016,22-08-2016,12:49:00 PM,00:13,Business,Unknown Location,Islamabad,4.9,0.22,,22.61538462,,,,,,,,
22-08-2016,22-08-2016,1:02:00 PM,22-08-2016,22-08-2016,1:11:00 PM,00:09,Business,Islamabad,Islamabad,1.5,0.15,,10,,,,,,,,
22-08-2016,22-08-2016,2:07:00 PM,22-08-2016,22-08-2016,2:31:00 PM,00:24,Business,Islamabad,Unknown Location,10.9,0.4,,27.25,,,,,,,,
22-08-2016,22-08-2016,3:14:00 PM,22-08-2016,22-08-2016,3:49:00 PM,00:35,Business,Unknown Location,Unknown Location,19,0.58,,32.57142857,,,,,,,,
22-08-2016,22-08-2016,3:59:00 PM,22-08-2016,22-08-2016,5:16:00 PM,01:17,Business,Unknown Location,Unknown Location,19,1.28,,14.80519481,,,,,,,,
22-08-2016,22-08-2016,7:58:00 PM,22-08-2016,22-08-2016,8:50:00 PM,00:52,Business,Unknown Location,R?walpindi,7.9,0.87,,9.115384615,,,,,,,,
22-08-2016,22-08-2016,8:53:00 PM,22-08-2016,22-08-2016,9:31:00 PM,00:38,Business,R?walpindi,R?walpindi,4.1,0.63,,6.473684211,,,,,,,,
22-08-2016,22-08-2016,10:31:00 PM,22-08-2016,22-08-2016,11:00:00 PM,00:29,Business,R?walpindi,Unknown Location,18.7,0.48,,38.68965517,,,,,,,,
23-08-2016,23-08-2016,8:10:00 AM,23-08-2016,23-08-2016,8:25:00 AM,00:15,Business,Unknown Location,Noorpur Shahan,8.7,0.25,,34.8,,,,,,,,
23-08-2016,23-08-2016,9:35:00 AM,23-08-2016,23-08-2016,10:09:00 AM,00:34,Business,Noorpur Shahan,Unknown Location,7.5,0.57,,13.23529412,,,,,,,,
23-08-2016,23-08-2016,12:59:00 PM,23-08-2016,23-08-2016,1:15:00 PM,00:16,Business,Unknown Location,Noorpur Shahan,7.7,0.27,,28.875,,,,,,,,
23-08-2016,23-08-2016,1:19:00 PM,23-08-2016,23-08-2016,1:30:00 PM,00:11,Business,Noorpur Shahan,Islamabad,4.4,0.18,,24,,,,,,,,
23-08-2016,23-08-2016,1:49:00 PM,23-08-2016,23-08-2016,2:04:00 PM,00:15,Business,Islamabad,Unknown Location,5,0.25,,20,,,,,,,,
23-08-2016,23-08-2016,3:07:00 PM,23-08-2016,23-08-2016,3:12:00 PM,00:05,Business,Unknown Location,Unknown Location,1.9,0.08,,22.8,,,,,,,,
23-08-2016,23-08-2016,3:15:00 PM,23-08-2016,23-08-2016,5:16:00 PM,02:01,Business,Unknown Location,Unknown Location,7.9,2.02,,3.917355372,,,,,,,,
23-08-2016,23-08-2016,5:42:00 PM,23-08-2016,23-08-2016,6:31:00 PM,00:49,Business,Unknown Location,Unknown Location,17.7,0.82,,21.67346939,,,,,,,,
24-08-2016,24-08-2016,12:05:00 PM,24-08-2016,24-08-2016,12:56:00 PM,00:51,Business,Unknown Location,Unknown Location,25.2,0.85,,29.64705882,,,,,,,,
24-08-2016,24-08-2016,1:01:00 PM,24-08-2016,24-08-2016,3:25:00 PM,02:24,Business,Unknown Location,Unknown Location,96.2,2.4,,40.08333333,,,,,,,,
25-08-2016,25-08-2016,3:17:00 PM,25-08-2016,25-08-2016,4:22:00 PM,01:05,Business,Unknown Location,Unknown Location,35,1.08,,32.30769231,,,,,,,,
25-08-2016,25-08-2016,4:36:00 PM,25-08-2016,25-08-2016,4:56:00 PM,00:20,Business,Unknown Location,Unknown Location,5.5,0.33,,16.5,,,,,,,,
25-08-2016,25-08-2016,5:19:00 PM,25-08-2016,25-08-2016,7:20:00 PM,02:01,Business,Unknown Location,Unknown Location,50.4,2.02,,24.99173554,,,,,,,,
25-08-2016,25-08-2016,7:25:00 PM,25-08-2016,25-08-2016,7:57:00 PM,00:32,Business,Unknown Location,Lahore,9.2,0.53,,17.25,,,,,,,,
25-08-2016,25-08-2016,10:58:00 PM,25-08-2016,25-08-2016,11:16:00 PM,00:18,Business,Lahore,Unknown Location,7.3,0.3,,24.33333333,,,,,,,,
26-08-2016,26-08-2016,9:06:00 AM,26-08-2016,26-08-2016,9:20:00 AM,00:14,Business,Unknown Location,Unknown Location,5,0.23,,21.42857143,,,,,,,,
26-08-2016,26-08-2016,11:14:00 AM,26-08-2016,26-08-2016,11:26:00 AM,00:12,Business,Unknown Location,Unknown Location,3.8,0.2,,19,,,,,,,,
26-08-2016,26-08-2016,12:10:00 PM,26-08-2016,26-08-2016,12:20:00 PM,00:10,Business,Unknown Location,Lahore,3.9,0.17,,23.4,,,,,,,,
26-08-2016,26-08-2016,2:10:00 PM,26-08-2016,26-08-2016,2:33:00 PM,00:23,Business,Lahore,Lahore,7.4,0.38,,19.30434783,,,,,,,,
26-08-2016,26-08-2016,3:23:00 PM,26-08-2016,26-08-2016,3:35:00 PM,00:12,Business,Lahore,Lahore,1.5,0.2,,7.5,,,,,,,,
26-08-2016,26-08-2016,3:59:00 PM,26-08-2016,26-08-2016,4:24:00 PM,00:25,Business,Lahore,Unknown Location,7.9,0.42,,18.96,,,,,,,,
26-08-2016,26-08-2016,4:55:00 PM,26-08-2016,26-08-2016,5:12:00 PM,00:17,Business,Unknown Location,Lahore,2.9,0.28,,10.23529412,,,,,,,,
26-08-2016,26-08-2016,6:42:00 PM,26-08-2016,26-08-2016,6:56:00 PM,00:14,Business,Lahore,Lahore,3.4,0.23,,14.57142857,,,,,,,,
26-08-2016,26-08-2016,7:31:00 PM,26-08-2016,26-08-2016,7:54:00 PM,00:23,Business,Lahore,Lahore,3.8,0.38,,9.913043478,,,,,,,,
26-08-2016,26-08-2016,8:06:00 PM,26-08-2016,26-08-2016,8:16:00 PM,00:10,Business,Lahore,Unknown Location,5.9,0.17,,35.4,,,,,,,,
27-08-2016,27-08-2016,9:34:00 AM,27-08-2016,27-08-2016,10:11:00 AM,00:37,Business,Unknown Location,Lahore,9.6,0.62,,15.56756757,,,,,,,,
27-08-2016,27-08-2016,11:47:00 AM,27-08-2016,27-08-2016,12:06:00 PM,00:19,Business,Lahore,Lahore,7,0.32,,22.10526316,,,,,,,,
27-08-2016,27-08-2016,12:12:00 PM,27-08-2016,27-08-2016,12:17:00 PM,00:05,Business,Lahore,Lahore,0.9,0.08,,10.8,,,,,,,,
27-08-2016,27-08-2016,2:01:00 PM,27-08-2016,27-08-2016,3:44:00 PM,01:43,Business,Lahore,Unknown Location,86.6,1.72,,50.44660194,,,,,,,,
27-08-2016,27-08-2016,4:15:00 PM,27-08-2016,27-08-2016,7:13:00 PM,02:58,Business,Unknown Location,Unknown Location,156.9,2.97,,52.88764045,,,,,,,,
28-08-2016,28-08-2016,9:57:00 AM,28-08-2016,28-08-2016,10:18:00 AM,00:21,Business,Unknown Location,Noorpur Shahan,10.1,0.35,,28.85714286,,,,,,,,
28-08-2016,28-08-2016,4:39:00 PM,28-08-2016,28-08-2016,4:55:00 PM,00:16,Business,Noorpur Shahan,Islamabad,6.2,0.27,,23.25,,,,,,,,
28-08-2016,28-08-2016,5:37:00 PM,28-08-2016,28-08-2016,5:55:00 PM,00:18,Business,Islamabad,Islamabad,5.3,0.3,,17.66666667,,,,,,,,
28-08-2016,28-08-2016,9:15:00 PM,28-08-2016,28-08-2016,9:59:00 PM,00:44,Business,Islamabad,Unknown Location,12.1,0.73,,16.5,,,,,,,,
29-08-2016,29-08-2016,12:02:00 PM,29-08-2016,29-08-2016,12:31:00 PM,00:29,Business,Unknown Location,Islamabad,10.8,0.48,,22.34482759,,,,,,,,
29-08-2016,29-08-2016,1:38:00 PM,29-08-2016,29-08-2016,1:48:00 PM,00:10,Business,Islamabad,Islamabad,4.3,0.17,,25.8,,,,,,,,
29-08-2016,29-08-2016,2:31:00 PM,29-08-2016,29-08-2016,2:41:00 PM,00:10,Business,Islamabad,Islamabad,2.5,0.17,,15,,,,,,,,
29-08-2016,29-08-2016,2:49:00 PM,29-08-2016,29-08-2016,3:04:00 PM,00:15,Business,Islamabad,Unknown Location,5.7,0.25,Temporary Site,22.8,,,,,,,,
29-08-2016,29-08-2016,3:49:00 PM,29-08-2016,29-08-2016,3:59:00 PM,00:10,Business,Unknown Location,Islamabad,2.8,0.17,,16.8,,,,,,,,
29-08-2016,29-08-2016,4:06:00 PM,29-08-2016,29-08-2016,4:21:00 PM,00:15,Business,Islamabad,Unknown Location,4,0.25,,16,,,,,,,,
29-08-2016,29-08-2016,5:24:00 PM,29-08-2016,29-08-2016,5:41:00 PM,00:17,Business,Unknown Location,Islamabad,5.5,0.28,,19.41176471,,,,,,,,
29-08-2016,29-08-2016,6:27:00 PM,29-08-2016,29-08-2016,6:36:00 PM,00:09,Business,Islamabad,Islamabad,2.6,0.15,,17.33333333,,,,,,,,
30-08-2016,30-08-2016,11:53:00 AM,30-08-2016,30-08-2016,12:05:00 PM,00:12,Business,Unknown Location,Unknown Location,2.1,0.2,,10.5,,,,,,,,
30-08-2016,30-08-2016,12:46:00 PM,30-08-2016,30-08-2016,1:09:00 PM,00:23,Business,Unknown Location,Islamabad,8.8,0.38,,22.95652174,,,,,,,,
30-08-2016,30-08-2016,1:25:00 PM,30-08-2016,30-08-2016,1:46:00 PM,00:21,Business,Islamabad,Islamabad,4.4,0.35,,12.57142857,,,,,,,,
30-08-2016,30-08-2016,2:00:00 PM,30-08-2016,30-08-2016,2:20:00 PM,00:20,Business,Islamabad,Unknown Location,5.3,0.33,,15.9,,,,,,,,
30-08-2016,30-08-2016,5:27:00 PM,30-08-2016,30-08-2016,6:09:00 PM,00:42,Business,Unknown Location,Unknown Location,13,0.7,,18.57142857,,,,,,,,
09-01-2016 11:51,09-01-2016,11:51:00 AM,09-01-2016 12:24,09-01-2016,12:24:00 PM,00:33,Business,Unknown Location,Islamabad,13,0.55,,23.63636364,,,,,,,,
